Results_Name,VSPAERO_History
Results_Timestamp,1786946838
Results_Date,8,17,2026
Results_Time,11,37,18
CFxtot,7.533675234000000026e-03,1.807243630999999864e-02,1.822852736400000159e-02,1.821336744599999849e-02,1.821667871299999936e-02,1.821814365099999958e-02,1.822131846200000099e-02,1.822057511900000010e-02,1.822278717800000086e-02,1.822011916900000139e-02,1.821994582400000146e-02,1.822033004599999881e-02,1.822100996499999986e-02,1.822148408900000141e-02,1.821842035399999851e-02,1.821886870000000158e-02,1.822112929400000053e-02,1.822153204199999932e-02,1.821849101800000065e-02,1.822120997900000122e-02
CFxwtot,7.533675234000000026e-03,1.767069602899999994e-02,1.784621882900000109e-02,1.782648893300000162e-02,1.783261965900000134e-02,1.783603709400000126e-02,1.783722076800000125e-02,1.783762683100000024e-02,1.783767402799999943e-02,1.783779716600000093e-02,1.783740330700000001e-02,1.783733049899999951e-02,1.783754607600000069e-02,1.783782137799999959e-02,1.783686585999999866e-02,1.783696673399999891e-02,1.783753765900000093e-02,1.783785718899999831e-02,1.783687715100000168e-02,1.783753867899999859e-02
CFyi,0.000000000000000000e+00,8.779004670000000116e-04,7.222222849999999569e-04,7.093364029999999886e-04,7.016066810000000072e-04,6.988724570000000302e-04,6.980563719999999901e-04,6.984040570000000061e-04,6.983526949999999990e-04,6.987248399999999643e-04,6.988852999999999949e-04,6.986673079999999999e-04,6.983699110000000541e-04,6.985797970000000214e-04,6.988574599999999989e-04,6.983259699999999929e-04,6.981560730000000489e-04,6.986303649999999485e-04,6.988606139999999729e-04,6.981669640000000071e-04
CFyiw,0.000000000000000000e+00,6.065284730000000115e-04,4.622107259999999802e-04,4.479388480000000197e-04,4.437068080000000072e-04,4.423982890000000261e-04,4.422716669999999855e-04,4.425243639999999756e-04,4.426568740000000161e-04,4.426461570000000132e-04,4.426535810000000013e-04,4.428021590000000220e-04,4.428872250000000124e-04,4.425764940000000039e-04,4.430034699999999925e-04,4.427991060000000239e-04,4.426910190000000263e-04,4.426191860000000143e-04,4.430089279999999759e-04,4.426932340000000118e-04
CFyo,0.000000000000000000e+00,2.195999999999999861e-09,-5.244999999999999982e-09,-5.136999999999999942e-09,-5.219999999999999758e-09,-5.213000000000000093e-09,-5.202000000000000027e-09,-5.200000000000000241e-09,-5.200999999999999721e-09,-5.195000000000000362e-09,-5.178999999999999590e-09,-5.187000000000000389e-09,-5.195999999999999841e-09,-5.189000000000000176e-09,-5.203999999999999814e-09,-5.203000000000000334e-09,-5.197999999999999628e-09,-5.189000000000000176e-09,-5.203999999999999814e-09,-5.197999999999999628e-09
CFytot,0.000000000000000000e+00,8.779026630000000189e-04,7.222170399999999898e-04,7.093312660000000236e-04,7.016014620000000446e-04,6.988672440000000437e-04,6.980511699999999596e-04,6.983988579999999636e-04,6.983474939999999645e-04,6.987196450000000142e-04,6.988801219999999769e-04,6.986621210000000179e-04,6.983647149999999996e-04,6.985746080000000474e-04,6.988522559999999764e-04,6.983207669999999664e-04,6.981508759999999984e-04,6.986251759999999745e-04,6.988554089999999544e-04,6.981617659999999606e-04
CFywtot,0.000000000000000000e+00,6.065306690000000188e-04,4.622054810000000131e-04,4.479337119999999965e-04,4.437015879999999944e-04,4.423930759999999854e-04,4.422664650000000092e-04,4.425191639999999913e-04,4.426516729999999816e-04,4.426409610000000129e-04,4.426484019999999873e-04,4.427969719999999857e-04,4.428820290000000121e-04,4.425713049999999756e-04,4.429982660000000242e-04,4.427939029999999974e-04,4.426858219999999758e-04,4.426139969999999860e-04,4.430037240000000076e-04,4.426880360000000196e-04
CFzi,0.000000000000000000e+00,2.144002605989999977e-01,2.194818473000000048e-01,2.173917601960000112e-01,2.176030453270000053e-01,2.176641328249999952e-01,2.176835146580000102e-01,2.176891120389999879e-01,2.176916606110000096e-01,2.176948990839999987e-01,2.176863264359999994e-01,2.176846669320000038e-01,2.176894573410000089e-01,2.176971789949999903e-01,2.176802179990000030e-01,2.176790265770000010e-01,2.176898868569999979e-01,2.176980628019999919e-01,2.176805242050000033e-01,2.176899424300000052e-01
CFziw,0.000000000000000000e+00,2.145449315119999922e-01,2.196618588700000041e-01,2.175791893579999969e-01,2.177924853619999934e-01,2.178538422500000127e-01,2.178735704689999941e-01,2.178790808849999927e-01,2.178817267719999895e-01,2.178848015260000104e-01,2.178763154779999878e-01,2.178746499789999957e-01,2.178793421090000071e-01,2.178870378470000035e-01,2.178701066129999919e-01,2.178689489529999912e-01,2.178797605649999969e-01,2.178879094889999979e-01,2.178704108189999933e-01,2.178798156800000052e-01
CFzo,-1.305624549999999991e-04,-1.441951049999999981e-04,-1.444067790000000038e-04,-1.444134670000000054e-04,-1.443983439999999897e-04,-1.443991930000000125e-04,-1.443998159999999897e-04,-1.444001320000000009e-04,-1.444002139999999985e-04,-1.444005710000000086e-04,-1.443999390000000132e-04,-1.443997809999999940e-04,-1.444000849999999990e-04,-1.444006600000000053e-04,-1.443995239999999909e-04,-1.443994759999999930e-04,-1.444001090000000115e-04,-1.444007190000000135e-04,-1.443995420000000003e-04,-1.444001139999999915e-04
CFztot,-1.305624549999999991e-04,2.142560654940000031e-01,2.193374405209999878e-01,2.172473467280000015e-01,2.174586469829999924e-01,2.175197336320000008e-01,2.175391148420000031e-01,2.175447119070000046e-01,2.175472603960000029e-01,2.175504985130000124e-01,2.175419264969999933e-01,2.175402671509999997e-01,2.175450572560000129e-01,2.175527783350000022e-01,2.175358184750000035e-01,2.175346271009999943e-01,2.175454867480000054e-01,2.175536620830000045e-01,2.175361246630000134e-01,2.175455423160000124e-01
CFzwtot,-1.305624549999999991e-04,2.144007364069999977e-01,2.195174520909999871e-01,2.174347758909999928e-01,2.176480870180000082e-01,2.177094430569999906e-01,2.177291706529999871e-01,2.177346807530000095e-01,2.177373265579999884e-01,2.177404009549999964e-01,2.177319155390000094e-01,2.177302501979999916e-01,2.177349420240000111e-01,2.177426371869999877e-01,2.177257070889999924e-01,2.177245494770000123e-01,2.177353604549999988e-01,2.177435087700000105e-01,2.177260112770000033e-01,2.177354155660000123e-01
CLi,0.000000000000000000e+00,2.146166265760000025e-01,2.197003326449999960e-01,2.176107957710000096e-01,2.178221208170000034e-01,2.178832265489999975e-01,2.179027077340000007e-01,2.179082756169999913e-01,2.179108996989999880e-01,2.179140426370000105e-01,2.179054701860000109e-01,2.179038253629999866e-01,2.179086359919999993e-01,2.179163685720000021e-01,2.178993130730000061e-01,2.178981379569999988e-01,2.179090693269999934e-01,2.179172534190000066e-01,2.178996215329999930e-01,2.179091276719999914e-01
CLiw,0.000000000000000000e+00,2.147471888249999905e-01,2.198668921810000010e-01,2.177846088919999923e-01,2.179980419829999905e-01,2.180594850819999875e-01,2.180792429520000131e-01,2.180847640370000007e-01,2.180874098220000057e-01,2.180904865499999901e-01,2.180819929510000033e-01,2.180803261850000063e-01,2.180850223909999996e-01,2.180927221320000109e-01,2.180757699529999871e-01,2.180746164519999919e-01,2.180854402129999980e-01,2.180935943969999902e-01,2.180760743409999869e-01,2.180854953209999947e-01
